"Time","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frames_sent_total_camera","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","frames_sent_total_detector","people_box_count","people_box_count","people_box_count","people_box_count","people_box_count","people_box_count","detector_frame_latency","detector_frame_latency","detector_frame_latency","detector_frame_latency","detector_frame_latency","detector_frame_latency","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","classifier_frames_processed_total","object_classify_latency","object_classify_latency","object_classify_latency","object_classify_latency","object_classify_latency","object_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","frame_classify_latency","group3-node2_cpu_0","group3-node1_cpu_0","group3-node2_cpu_1","group3-node1_cpu_1","group3-node2_cpu_2","group3-node1_cpu_2","group3-node2_cpu_3","group3-node1_cpu_3","group3-node2_cpu_4","group3-node1_cpu_4","group3-node2_cpu_5","group3-node1_cpu_5","group3-node2_cpu_6","group3-node1_cpu_6","group3-node2_cpu_7","group3-node1_cpu_7","group3-node2_available_memory","group3-node1_available_memory","group3-node2_free_memory","group3-node1_free_memory"
1758830280000,undefined,undefined,undefined,51.96764099673601,undefined,undefined,51827,undefined,undefined,51817,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,84.17415618896484,undefined,undefined,undefined,undefined,undefined,undefined,50480,undefined,undefined,undefined,undefined,undefined,20.849943997745868,undefined,undefined,undefined,undefined,undefined,51.96764099673601,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830310000,undefined,undefined,undefined,108.22406800434692,undefined,undefined,51917,undefined,undefined,51907,undefined,undefined,undefined,undefined,undefined,4,undefined,undefined,undefined,undefined,undefined,82.06677436828613,undefined,undefined,undefined,undefined,undefined,undefined,50566,undefined,undefined,undefined,undefined,undefined,24.383511998166796,undefined,undefined,undefined,undefined,undefined,108.22406800434692,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830340000,undefined,undefined,undefined,46.02290299953893,undefined,undefined,52007,undefined,undefined,51997,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,87.83650398254395,undefined,undefined,undefined,undefined,undefined,undefined,50655,undefined,undefined,undefined,undefined,undefined,19.218756999180187,undefined,undefined,undefined,undefined,undefined,46.02290299953893,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830370000,undefined,undefined,undefined,44.87902199616656,undefined,undefined,52097,undefined,undefined,52087,undefined,undefined,undefined,undefined,undefined,0,undefined,undefined,undefined,undefined,undefined,82.30876922607422,undefined,undefined,undefined,undefined,undefined,undefined,50735,undefined,undefined,undefined,undefined,undefined,19.967855005234014,undefined,undefined,undefined,undefined,undefined,44.87902199616656,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830400000,undefined,undefined,undefined,55.40090900467476,undefined,undefined,52187,undefined,undefined,52177,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,82.63158798217773,undefined,undefined,undefined,undefined,undefined,undefined,50825,undefined,undefined,undefined,undefined,undefined,22.99589199537877,undefined,undefined,undefined,undefined,undefined,55.40090900467476,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830430000,undefined,undefined,undefined,24.73017299780622,undefined,undefined,52277,undefined,undefined,52267,undefined,undefined,undefined,undefined,undefined,1,undefined,undefined,undefined,undefined,undefined,86.08055114746094,undefined,undefined,undefined,undefined,undefined,undefined,50905,undefined,undefined,undefined,undefined,undefined,19.748045000596903,undefined,undefined,undefined,undefined,undefined,24.73017299780622,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830460000,undefined,undefined,undefined,94.91166999941925,undefined,undefined,52367,undefined,undefined,52357,undefined,undefined,undefined,undefined,undefined,4,undefined,undefined,undefined,undefined,undefined,84.01298522949219,undefined,undefined,undefined,undefined,undefined,undefined,50975,undefined,undefined,undefined,undefined,undefined,19.792441999015864,undefined,undefined,undefined,undefined,undefined,94.91166999941925,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830490000,undefined,undefined,undefined,55.60667700046906,undefined,undefined,52457,undefined,undefined,52447,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,86.34161949157715,undefined,undefined,undefined,undefined,undefined,undefined,51064,undefined,undefined,undefined,undefined,undefined,25.20586999889929,undefined,undefined,undefined,undefined,undefined,55.60667700046906,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830520000,undefined,undefined,undefined,76.42951900197659,undefined,undefined,52547,undefined,undefined,52537,undefined,undefined,undefined,undefined,undefined,3,undefined,undefined,undefined,undefined,undefined,83.82558822631836,undefined,undefined,undefined,undefined,undefined,undefined,51146,undefined,undefined,undefined,undefined,undefined,18.760217004455626,undefined,undefined,undefined,undefined,undefined,76.42951900197659,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830550000,undefined,undefined,undefined,82.83144600136438,undefined,undefined,52637,undefined,undefined,52627,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,84.16485786437988,undefined,undefined,undefined,undefined,undefined,undefined,51204,undefined,undefined,undefined,undefined,undefined,26.165823997871485,undefined,undefined,undefined,undefined,undefined,82.83144600136438,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830580000,undefined,undefined,undefined,71.55358999443706,undefined,undefined,52727,undefined,undefined,52717,undefined,undefined,undefined,undefined,undefined,3,undefined,undefined,undefined,undefined,undefined,82.18598365783691,undefined,undefined,undefined,undefined,undefined,undefined,51295,undefined,undefined,undefined,undefined,undefined,20.634909000364132,undefined,undefined,undefined,undefined,undefined,71.55358999443706,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830610000,undefined,undefined,undefined,27.215453003009316,undefined,undefined,52817,undefined,undefined,52807,undefined,undefined,undefined,undefined,undefined,1,undefined,undefined,undefined,undefined,undefined,84.64169502258301,undefined,undefined,undefined,undefined,undefined,undefined,51385,undefined,undefined,undefined,undefined,undefined,22.486235000542365,undefined,undefined,undefined,undefined,undefined,27.215453003009316,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830640000,undefined,undefined,undefined,22.454737998486962,undefined,undefined,52907,undefined,undefined,52897,undefined,undefined,undefined,undefined,undefined,1,undefined,undefined,undefined,undefined,undefined,83.15062522888184,undefined,undefined,undefined,undefined,undefined,undefined,51471,undefined,undefined,undefined,undefined,undefined,17.515302999527194,undefined,undefined,undefined,undefined,undefined,22.454737998486962,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830670000,undefined,undefined,undefined,52.83869100094307,undefined,undefined,52997,undefined,undefined,52987,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,79.071044921875,undefined,undefined,undefined,undefined,undefined,undefined,51559,undefined,undefined,undefined,undefined,undefined,18.705164002312813,undefined,undefined,undefined,undefined,undefined,52.83869100094307,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830700000,undefined,undefined,undefined,44.26978300034534,undefined,undefined,53087,undefined,undefined,53077,undefined,undefined,undefined,undefined,undefined,2,undefined,undefined,undefined,undefined,undefined,76.8282413482666,undefined,undefined,undefined,undefined,undefined,undefined,51648,undefined,undefined,undefined,undefined,undefined,19.675474999530707,undefined,undefined,undefined,undefined,undefined,44.26978300034534,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830730000,undefined,undefined,undefined,132.6318120045471,undefined,undefined,53177,undefined,undefined,53167,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,75.18386840820312,undefined,undefined,undefined,undefined,undefined,undefined,51736,undefined,undefined,undefined,undefined,undefined,18.3383529947605,undefined,undefined,undefined,undefined,undefined,132.6318120045471,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830760000,undefined,undefined,undefined,70.73661000322318,undefined,undefined,53267,undefined,undefined,53257,undefined,undefined,undefined,undefined,undefined,4,undefined,undefined,undefined,undefined,undefined,78.36222648620605,undefined,undefined,undefined,undefined,undefined,undefined,51826,undefined,undefined,undefined,undefined,undefined,20.8788160016411,undefined,undefined,undefined,undefined,undefined,70.73661000322318,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830790000,undefined,undefined,undefined,113.66892899968661,undefined,undefined,53357,undefined,undefined,53347,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,80.45506477355957,undefined,undefined,undefined,undefined,undefined,undefined,51916,undefined,undefined,undefined,undefined,undefined,17.850447999080643,undefined,undefined,undefined,undefined,undefined,113.66892899968661,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830820000,undefined,undefined,undefined,166.96383799717296,undefined,undefined,53447,undefined,undefined,53437,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,76.40266418457031,undefined,undefined,undefined,undefined,undefined,undefined,52006,undefined,undefined,undefined,undefined,undefined,18.641657996340655,undefined,undefined,undefined,undefined,undefined,166.96383799717296,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830850000,undefined,undefined,undefined,164.70294399914565,undefined,undefined,53537,undefined,undefined,53527,undefined,undefined,undefined,undefined,undefined,6,undefined,undefined,undefined,undefined,undefined,72.86882400512695,undefined,undefined,undefined,undefined,undefined,undefined,52096,undefined,undefined,undefined,undefined,undefined,18.45581900124671,undefined,undefined,undefined,undefined,undefined,164.70294399914565,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830880000,undefined,undefined,undefined,192.22848299978068,undefined,undefined,53627,undefined,undefined,53617,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,56.243181228637695,undefined,undefined,undefined,undefined,undefined,undefined,52186,undefined,undefined,undefined,undefined,undefined,18.688358999497723,undefined,undefined,undefined,undefined,undefined,192.22848299978068,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830910000,undefined,undefined,undefined,214.28501199989114,undefined,undefined,53717,undefined,undefined,53707,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,58.46095085144043,undefined,undefined,undefined,undefined,undefined,undefined,52276,undefined,undefined,undefined,undefined,undefined,19.22678900155006,undefined,undefined,undefined,undefined,undefined,214.28501199989114,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830940000,undefined,undefined,undefined,221.96933800296392,undefined,undefined,53807,undefined,undefined,53797,undefined,undefined,undefined,undefined,undefined,8,undefined,undefined,undefined,undefined,undefined,57.60788917541504,undefined,undefined,undefined,undefined,undefined,undefined,52366,undefined,undefined,undefined,undefined,undefined,19.19079500657972,undefined,undefined,undefined,undefined,undefined,221.96933800296392,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758830970000,undefined,undefined,undefined,164.65788499772316,undefined,undefined,53897,undefined,undefined,53887,undefined,undefined,undefined,undefined,undefined,7,undefined,undefined,undefined,undefined,undefined,74.98407363891602,undefined,undefined,undefined,undefined,undefined,undefined,52456,undefined,undefined,undefined,undefined,undefined,18.994589998328593,undefined,undefined,undefined,undefined,undefined,164.65788499772316,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758831000000,undefined,undefined,undefined,81.49180700274883,undefined,undefined,53987,undefined,undefined,53977,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,78.18412780761719,undefined,undefined,undefined,undefined,undefined,undefined,52546,undefined,undefined,undefined,undefined,undefined,21.675625997886527,undefined,undefined,undefined,undefined,undefined,81.49180700274883,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758831030000,undefined,undefined,undefined,104.08002600161126,undefined,undefined,54077,undefined,undefined,54067,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,78.26733589172363,undefined,undefined,undefined,undefined,undefined,undefined,52636,undefined,undefined,undefined,undefined,undefined,18.760518003546167,undefined,undefined,undefined,undefined,undefined,104.08002600161126,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1758831060000,undefined,undefined,undefined,169.55780900025275,undefined,undefined,54167,undefined,undefined,54157,undefined,undefined,undefined,undefined,undefined,5,undefined,undefined,undefined,undefined,undefined,74.7220516204834,undefined,undefined,undefined,undefined,undefined,undefined,52726,undefined,undefined,undefined,undefined,undefined,23.67573600349715,undefined,undefined,undefined,undefined,undefined,169.55780900025275,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
